Generation,Fitness function uses,Best fitness,Average fitness,Median fitness,Worst Fitness,Population size,Std Population,Predicted class 1,Probability 1,Predicted class 2,Probability 2,Predicted class 3,Probability 3,Predicted class 4,Probability 4,Predicted class 5,Probability 5,crossover_function,selection_function,tournament_size,mutation_function,mutation_rate,mutation_variance
84,850,0.7535804510116577,0.7435166239738464,0.7420691251754761,0.734139084815979,10,24.99165898762621,red_fox,0.24875596165657043,grey_fox,0.24418523907661438,kit_fox,0.17175613343715668,Arctic_fox,0.010480404831469059,red_wolf,0.003520518308505416,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
85,860,0.7530343532562256,0.7440862655639648,0.744659423828125,0.7345365285873413,10,23.859591209372727,grey_fox,0.2494777888059616,red_fox,0.2457694411277771,kit_fox,0.16075967252254486,Arctic_fox,0.009660715237259865,red_wolf,0.003512491239234805,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
86,870,0.7504541277885437,0.7477278709411621,0.7483073472976685,0.744019627571106,10,20.057381927050265,red_fox,0.25210490822792053,grey_fox,0.2461739182472229,kit_fox,0.1683422476053238,Arctic_fox,0.009123990312218666,red_wolf,0.003480974119156599,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
87,880,0.7533842921257019,0.7432799935340881,0.7445351481437683,0.7314905524253845,10,19.052893538989156,red_fox,0.2492256611585617,grey_fox,0.24840322136878967,kit_fox,0.16840244829654694,Arctic_fox,0.00907979067414999,red_wolf,0.0034112620633095503,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
88,890,0.7474766969680786,0.7428730726242065,0.7439829707145691,0.7337781190872192,10,20.688292855941103,grey_fox,0.2549534738063812,red_fox,0.24006973206996918,kit_fox,0.1616065353155136,Arctic_fox,0.010549545288085938,red_wolf,0.00314724026247859,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
89,900,0.7539631128311157,0.7443901300430298,0.7448203563690186,0.7298652529716492,10,23.901835457204363,grey_fox,0.24838288128376007,red_fox,0.2474985271692276,kit_fox,0.1822359561920166,Arctic_fox,0.009196031838655472,red_wolf,0.00339515320956707,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
90,910,0.7563360929489136,0.7484327554702759,0.7498924732208252,0.7356959581375122,10,24.616484081877342,red_fox,0.2460431009531021,grey_fox,0.24408598244190216,kit_fox,0.15801461040973663,Arctic_fox,0.01022152416408062,red_wolf,0.003268884727731347,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
91,920,0.758363664150238,0.7495080232620239,0.7498208284378052,0.742856502532959,10,20.413964781949968,red_fox,0.24415698647499084,grey_fox,0.24027632176876068,kit_fox,0.16338321566581726,Arctic_fox,0.010420133359730244,red_wolf,0.0032334933057427406,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
92,930,0.7605770826339722,0.7509274482727051,0.7507220506668091,0.7442137002944946,10,19.425115716362185,red_fox,0.24187429249286652,grey_fox,0.2338009774684906,kit_fox,0.16712994873523712,Arctic_fox,0.010203165002167225,red_wolf,0.0032559630926698446,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
93,940,0.7631802558898926,0.7495589256286621,0.748416006565094,0.7433303594589233,10,22.85102393851014,grey_fox,0.23932592570781708,red_fox,0.23929204046726227,kit_fox,0.16031360626220703,Arctic_fox,0.01068225409835577,red_wolf,0.0033684459049254656,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
94,950,0.7597436308860779,0.7532951235771179,0.7540556788444519,0.7461460828781128,10,19.781618155987392,grey_fox,0.2428670972585678,red_fox,0.2295772135257721,kit_fox,0.15858761966228485,Arctic_fox,0.010500012896955013,red_wolf,0.0033257531467825174,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
95,960,0.7661021947860718,0.7576318979263306,0.7583004236221313,0.7498699426651001,10,20.374943438458185,grey_fox,0.23649200797080994,red_fox,0.2354259192943573,kit_fox,0.1570844054222107,Arctic_fox,0.010974901728332043,red_wolf,0.003252006834372878,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
96,970,0.7646464109420776,0.7563449740409851,0.7580294609069824,0.7447375059127808,10,20.167769407212727,red_fox,0.2379629760980606,grey_fox,0.23633404076099396,kit_fox,0.15976139903068542,Arctic_fox,0.010777526535093784,red_wolf,0.003295647446066141,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
97,980,0.763089656829834,0.7567697763442993,0.7583550214767456,0.7426589727401733,10,21.379122263694487,red_fox,0.239419087767601,grey_fox,0.2380136400461197,kit_fox,0.1797877699136734,Arctic_fox,0.011011688970029354,red_wolf,0.003408425720408559,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
98,990,0.7673853039741516,0.7569382190704346,0.7566405534744263,0.7498725652694702,10,20.868185624765786,red_fox,0.2349623441696167,grey_fox,0.23368589580059052,kit_fox,0.1814919412136078,Arctic_fox,0.01134499628096819,red_wolf,0.003355366876348853,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
99,1000,0.7622736096382141,0.7576482892036438,0.7586522102355957,0.750217854976654,10,22.139673919538975,red_fox,0.24005168676376343,grey_fox,0.23527848720550537,kit_fox,0.1795223504304886,Arctic_fox,0.011598902754485607,red_wolf,0.0033593722619116306,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
100,1010,0.7623307108879089,0.7548791170120239,0.7530494928359985,0.7497225403785706,10,21.372853527061366,red_fox,0.24017558991909027,grey_fox,0.22979004681110382,kit_fox,0.18001379072666168,Arctic_fox,0.01069636084139347,red_wolf,0.0031405442859977484,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
101,1020,0.7639838457107544,0.7557123899459839,0.7558252215385437,0.7429995536804199,10,21.639307507735104,red_fox,0.23832324147224426,grey_fox,0.22892101109027863,kit_fox,0.1860283464193344,Arctic_fox,0.01053569745272398,red_wolf,0.003216567449271679,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
102,1030,0.7644426822662354,0.7594248056411743,0.7584398984909058,0.7530544996261597,10,17.151796978638117,red_fox,0.23788531124591827,grey_fox,0.23598679900169373,kit_fox,0.1842757612466812,Arctic_fox,0.010798883624374866,red_wolf,0.003350148443132639,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
103,1040,0.7677118182182312,0.7569788098335266,0.7556437253952026,0.7490190267562866,10,17.89246866826535,red_fox,0.23467156291007996,grey_fox,0.23390038311481476,kit_fox,0.18436487019062042,Arctic_fox,0.011054188013076782,red_wolf,0.0035494461189955473,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
104,1050,0.7627968788146973,0.7583037614822388,0.7594384551048279,0.7521499395370483,10,19.492058588721004,red_fox,0.23954740166664124,grey_fox,0.23762452602386475,kit_fox,0.17644935846328735,Arctic_fox,0.011643385514616966,red_wolf,0.003595140762627125,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
105,1060,0.7638061046600342,0.7576979994773865,0.7582495212554932,0.744154691696167,10,19.375917645669915,red_fox,0.23866112530231476,grey_fox,0.23253576457500458,kit_fox,0.1848900318145752,Arctic_fox,0.011337310075759888,red_wolf,0.0035570133477449417,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
106,1070,0.7640833854675293,0.7591019868850708,0.759868860244751,0.7497786283493042,10,20.45515223267868,grey_fox,0.2381720393896103,red_fox,0.23531094193458557,kit_fox,0.18634457886219025,Arctic_fox,0.010661636479198933,red_wolf,0.0035151303745806217,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
107,1080,0.7672772407531738,0.7588294148445129,0.7582657337188721,0.7521768808364868,10,19.086608682621044,grey_fox,0.2349882572889328,red_fox,0.23422788083553314,kit_fox,0.189634308218956,Arctic_fox,0.010860796086490154,red_wolf,0.0034265434369444847,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
108,1090,0.7682510614395142,0.7605561017990112,0.7625688910484314,0.7512787580490112,10,21.47686851826373,grey_fox,0.23389603197574615,red_fox,0.2327069193124771,kit_fox,0.18965265154838562,Arctic_fox,0.01084604300558567,red_wolf,0.0033884593285620213,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
109,1100,0.7650279402732849,0.7597948908805847,0.7605383396148682,0.7535321116447449,10,23.000384090296148,grey_fox,0.23736338317394257,red_fox,0.23190797865390778,kit_fox,0.18897828459739685,Arctic_fox,0.011469479650259018,red_wolf,0.0034619427751749754,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
110,1110,0.7681769728660583,0.7605228424072266,0.7607294321060181,0.7500437498092651,10,23.390980334258856,red_fox,0.23397989571094513,grey_fox,0.2292405068874359,kit_fox,0.18923890590667725,Arctic_fox,0.011227872222661972,red_wolf,0.0034028259105980396,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
111,1120,0.7686647772789001,0.7644485235214233,0.7653906345367432,0.7554442882537842,10,21.656038250397803,red_fox,0.23351271450519562,grey_fox,0.22488243877887726,kit_fox,0.18837392330169678,Arctic_fox,0.011453742161393166,red_wolf,0.0034557227045297623,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
112,1130,0.7712953686714172,0.7624865174293518,0.7609323263168335,0.7534204125404358,10,19.10392646636523,red_fox,0.23095259070396423,grey_fox,0.22668889164924622,kit_fox,0.18660928308963776,Arctic_fox,0.011264544911682606,red_wolf,0.0034805999603122473,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
113,1140,0.7714688181877136,0.7618961930274963,0.7621430158615112,0.7496564388275146,10,20.653669974536104,red_fox,0.23083844780921936,grey_fox,0.22394602000713348,kit_fox,0.18534456193447113,Arctic_fox,0.01067260093986988,red_wolf,0.0034778595436364412,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
114,1150,0.7780938148498535,0.7660576105117798,0.7644678354263306,0.7569671869277954,10,20.271747902971985,grey_fox,0.22439323365688324,red_fox,0.21977223455905914,kit_fox,0.18693873286247253,Arctic_fox,0.010768534615635872,red_wolf,0.0036627172958105803,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
115,1160,0.7778725028038025,0.7698379158973694,0.7707452774047852,0.7622246146202087,10,18.329102336365565,grey_fox,0.2245616465806961,red_fox,0.2228401154279709,kit_fox,0.1876063495874405,Arctic_fox,0.010764243081212044,red_wolf,0.0035658597480505705,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
116,1170,0.7788867950439453,0.770982563495636,0.7730882167816162,0.7528197765350342,10,18.63035223178974,red_fox,0.22356808185577393,grey_fox,0.2218281477689743,kit_fox,0.19194641709327698,Arctic_fox,0.010164402425289154,red_wolf,0.003618369111791253,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
117,1180,0.7767314910888672,0.7708826661109924,0.7718322277069092,0.7655725479125977,10,18.21681329344479,red_fox,0.22561904788017273,grey_fox,0.2232501059770584,kit_fox,0.1926431953907013,Arctic_fox,0.010929717682301998,red_wolf,0.0034603409003466368,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
118,1190,0.7817447185516357,0.7734365463256836,0.7712575793266296,0.767392635345459,10,19.605990064718203,red_fox,0.22061173617839813,grey_fox,0.2155204862356186,kit_fox,0.19713756442070007,Arctic_fox,0.010727416723966599,red_wolf,0.0034685705322772264,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
119,1200,0.7820698618888855,0.7734520435333252,0.7740027904510498,0.7547880411148071,10,19.785945072713858,red_fox,0.22017590701580048,grey_fox,0.21920137107372284,kit_fox,0.19473038613796234,Arctic_fox,0.011124520562589169,red_wolf,0.003398735309019685,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
120,1210,0.7811136245727539,0.7740455269813538,0.7747615575790405,0.7639660239219666,10,20.367093155429455,red_fox,0.22119194269180298,grey_fox,0.21887846291065216,kit_fox,0.19159725308418274,Arctic_fox,0.011024064384400845,red_wolf,0.003398588392883539,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
121,1220,0.7842870950698853,0.7754360437393188,0.7749202847480774,0.7673704624176025,10,22.457568920608935,red_fox,0.21799388527870178,grey_fox,0.21371380984783173,kit_fox,0.1986493021249771,Arctic_fox,0.011208728887140751,red_wolf,0.003374645719304681,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
122,1230,0.7797229886054993,0.7762984037399292,0.7762378454208374,0.7719355821609497,10,22.844431655872583,red_fox,0.22280921041965485,grey_fox,0.21953441202640533,kit_fox,0.1832408905029297,Arctic_fox,0.011323761194944382,red_wolf,0.003182011656463146,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
123,1240,0.7816696763038635,0.7730129957199097,0.7747844457626343,0.7590171098709106,10,22.49328564074689,grey_fox,0.22077417373657227,red_fox,0.21471603214740753,kit_fox,0.18328647315502167,Arctic_fox,0.011184055358171463,red_wolf,0.0031945884693413973,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
124,1250,0.7832193374633789,0.7742656469345093,0.7744655609130859,0.763853907585144,10,19.751499143740038,red_fox,0.21928104758262634,grey_fox,0.2183755487203598,kit_fox,0.18440291285514832,Arctic_fox,0.011662079952657223,red_wolf,0.003203843254595995,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
125,1260,0.7837367653846741,0.7756765484809875,0.7766189575195312,0.7673903703689575,10,19.988158327902674,grey_fox,0.2186778485774994,red_fox,0.20766787230968475,kit_fox,0.19284214079380035,Arctic_fox,0.011525139212608337,red_wolf,0.0031696821097284555,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
126,1270,0.7852557301521301,0.7767162919044495,0.7779204845428467,0.7662651538848877,10,21.21080326991473,red_fox,0.21710532903671265,grey_fox,0.21307432651519775,kit_fox,0.19563375413417816,Arctic_fox,0.01112012192606926,red_wolf,0.003158755134791136,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
127,1280,0.7866130471229553,0.7791539430618286,0.7796885371208191,0.7731831669807434,10,20.227018973645322,red_fox,0.21571378409862518,grey_fox,0.20950238406658173,kit_fox,0.200394868850708,Arctic_fox,0.011228762567043304,red_wolf,0.0031824337784200907,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
128,1290,0.7904516458511353,0.779984712600708,0.7786904573440552,0.771392285823822,10,21.878233695145845,red_fox,0.21196211874485016,grey_fox,0.21166710555553436,kit_fox,0.1981838196516037,Arctic_fox,0.011270320042967796,red_wolf,0.003251618705689907,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
129,1300,0.7875217199325562,0.7786512970924377,0.7785840034484863,0.7676286101341248,10,23.024240246200108,grey_fox,0.2148529291152954,red_fox,0.20937718451023102,kit_fox,0.1986033171415329,Arctic_fox,0.011504314839839935,red_wolf,0.003287598956376314,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
130,1310,0.7878321409225464,0.7795804142951965,0.7784239053726196,0.7698509097099304,10,21.631565341394225,grey_fox,0.2145693153142929,red_fox,0.21114350855350494,kit_fox,0.20087988674640656,Arctic_fox,0.011488489806652069,red_wolf,0.0032512994948774576,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
131,1320,0.7893732786178589,0.7817047238349915,0.7825413942337036,0.7693525552749634,10,16.42550152171849,red_fox,0.21309590339660645,grey_fox,0.21295592188835144,kit_fox,0.19172997772693634,Arctic_fox,0.010917951352894306,red_wolf,0.003393487771973014,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
132,1330,0.7874284982681274,0.7815989255905151,0.782115638256073,0.7739753723144531,10,17.95229560023364,grey_fox,0.21504604816436768,red_fox,0.21210907399654388,kit_fox,0.1968844085931778,Arctic_fox,0.010912677273154259,red_wolf,0.0033393630292266607,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
133,1340,0.7828319668769836,0.7791286706924438,0.7795284390449524,0.7720810174942017,10,19.673181245573932,red_fox,0.2197542041540146,grey_fox,0.2142130732536316,kit_fox,0.19509346783161163,Arctic_fox,0.011808336712419987,red_wolf,0.0034013318363577127,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
134,1350,0.7875497341156006,0.7796167135238647,0.7793071269989014,0.7734683752059937,10,20.202228160700557,red_fox,0.21515165269374847,grey_fox,0.20976616442203522,kit_fox,0.19736261665821075,Arctic_fox,0.012042243964970112,red_wolf,0.0034921192564070225,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
135,1360,0.7905073761940002,0.7813693284988403,0.7819774746894836,0.7695190906524658,10,19.0485568498777,red_fox,0.21214579045772552,grey_fox,0.20805512368679047,kit_fox,0.1990097165107727,Arctic_fox,0.012065364979207516,red_wolf,0.0035736223217099905,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
136,1370,0.7882153987884521,0.7808510065078735,0.7808021903038025,0.7740216255187988,10,20.31494971641563,red_fox,0.21450215578079224,grey_fox,0.2065228819847107,kit_fox,0.20009078085422516,Arctic_fox,0.012021947652101517,red_wolf,0.003429948352277279,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
137,1380,0.7899911999702454,0.7813409566879272,0.7823147773742676,0.7672718167304993,10,21.271892220088997,grey_fox,0.21262964606285095,red_fox,0.21182754635810852,kit_fox,0.20045237243175507,Arctic_fox,0.011958586983382702,red_wolf,0.003572420682758093,OnePointCrossover,TournamentSelection,4,ClippedUniformIntegerMutation,0.05,6
